timestamp,mutant_id,model,response_model,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd
2026-07-08T13:27:40.590950+00:00,Lang_10f_full_2725,gpt-4o-mini,gpt-4o-mini-2024-07-18,290,43,333,6.93e-05
2026-07-08T13:27:42.319378+00:00,Lang_10f_full_2727,gpt-4o-mini,gpt-4o-mini-2024-07-18,333,43,376,7.575e-05
2026-07-08T13:27:44.443998+00:00,Lang_10f_full_2728,gpt-4o-mini,gpt-4o-mini-2024-07-18,321,42,363,7.335e-05
2026-07-08T13:27:46.758772+00:00,Lang_10f_full_2731,gpt-4o-mini,gpt-4o-mini-2024-07-18,284,47,331,7.08e-05
2026-07-08T13:27:48.676864+00:00,Lang_10f_full_2734,gpt-4o-mini,gpt-4o-mini-2024-07-18,332,45,377,7.68e-05
2026-07-08T13:27:50.632762+00:00,Lang_10f_full_2737,gpt-4o-mini,gpt-4o-mini-2024-07-18,334,45,379,7.71e-05
2026-07-08T13:27:52.541039+00:00,Lang_10f_full_2763,gpt-4o-mini,gpt-4o-mini-2024-07-18,343,40,383,7.544999999999999e-05
2026-07-08T13:27:54.213909+00:00,Lang_10f_full_277,gpt-4o-mini,gpt-4o-mini-2024-07-18,352,42,394,7.8e-05
2026-07-08T13:27:55.893183+00:00,Lang_10f_full_2770,gpt-4o-mini,gpt-4o-mini-2024-07-18,318,40,358,7.17e-05
2026-07-08T13:27:57.487814+00:00,Lang_10f_full_2781,gpt-4o-mini,gpt-4o-mini-2024-07-18,322,53,375,8.01e-05
2026-07-08T13:27:59.814401+00:00,Lang_10f_full_2786,gpt-4o-mini,gpt-4o-mini-2024-07-18,314,44,358,7.35e-05
2026-07-08T13:28:01.627724+00:00,Lang_10f_full_2789,gpt-4o-mini,gpt-4o-mini-2024-07-18,293,44,337,7.035e-05
2026-07-08T13:28:03.374849+00:00,Lang_10f_full_2791,gpt-4o-mini,gpt-4o-mini-2024-07-18,331,40,371,7.365e-05
2026-07-08T13:28:04.857715+00:00,Lang_10f_full_2796,gpt-4o-mini,gpt-4o-mini-2024-07-18,303,44,347,7.185e-05
2026-07-08T13:28:06.518930+00:00,Lang_10f_full_2809,gpt-4o-mini,gpt-4o-mini-2024-07-18,314,46,360,7.47e-05
2026-07-08T13:28:08.579470+00:00,Lang_10f_full_2817,gpt-4o-mini,gpt-4o-mini-2024-07-18,356,43,399,7.92e-05
2026-07-08T13:28:10.300484+00:00,Lang_10f_full_2833,gpt-4o-mini,gpt-4o-mini-2024-07-18,297,50,347,7.455e-05
2026-07-08T13:28:12.092490+00:00,Lang_10f_full_2835,gpt-4o-mini,gpt-4o-mini-2024-07-18,364,43,407,8.04e-05
2026-07-08T13:28:13.749282+00:00,Lang_10f_full_2840,gpt-4o-mini,gpt-4o-mini-2024-07-18,329,48,377,7.814999999999999e-05
2026-07-08T13:28:15.625378+00:00,Lang_10f_full_2851,gpt-4o-mini,gpt-4o-mini-2024-07-18,349,38,387,7.515000000000001e-05
2026-07-08T13:28:17.358949+00:00,Lang_10f_full_2856,gpt-4o-mini,gpt-4o-mini-2024-07-18,352,47,399,8.099999999999999e-05
2026-07-08T13:28:19.101018+00:00,Lang_10f_full_2880,gpt-4o-mini,gpt-4o-mini-2024-07-18,309,41,350,7.094999999999999e-05
2026-07-08T13:28:21.075124+00:00,Lang_10f_full_2881,gpt-4o-mini,gpt-4o-mini-2024-07-18,288,52,340,7.439999999999999e-05
2026-07-08T13:28:22.740799+00:00,Lang_10f_full_2887,gpt-4o-mini,gpt-4o-mini-2024-07-18,337,42,379,7.575e-05
2026-07-08T13:28:24.305928+00:00,Lang_10f_full_2905,gpt-4o-mini,gpt-4o-mini-2024-07-18,352,44,396,7.92e-05
2026-07-08T13:28:26.170985+00:00,Lang_10f_full_2908,gpt-4o-mini,gpt-4o-mini-2024-07-18,326,45,371,7.59e-05
2026-07-08T13:28:27.863568+00:00,Lang_10f_full_2910,gpt-4o-mini,gpt-4o-mini-2024-07-18,328,48,376,7.8e-05
2026-07-08T13:28:29.719790+00:00,Lang_10f_full_2931,gpt-4o-mini,gpt-4o-mini-2024-07-18,314,46,360,7.47e-05
2026-07-08T13:28:31.500784+00:00,Lang_10f_full_2940,gpt-4o-mini,gpt-4o-mini-2024-07-18,353,39,392,7.635e-05
2026-07-08T13:28:33.280613+00:00,Lang_10f_full_2947,gpt-4o-mini,gpt-4o-mini-2024-07-18,341,38,379,7.395e-05
2026-07-08T13:28:35.351330+00:00,Lang_10f_full_2968,gpt-4o-mini,gpt-4o-mini-2024-07-18,380,45,425,8.400000000000001e-05
2026-07-08T13:28:36.863223+00:00,Lang_10f_full_297,gpt-4o-mini,gpt-4o-mini-2024-07-18,334,45,379,7.71e-05
2026-07-08T13:28:38.847277+00:00,Lang_10f_full_2971,gpt-4o-mini,gpt-4o-mini-2024-07-18,316,46,362,7.5e-05
2026-07-08T13:28:40.715428+00:00,Lang_10f_full_2985,gpt-4o-mini,gpt-4o-mini-2024-07-18,354,39,393,7.649999999999999e-05
2026-07-08T13:28:42.505577+00:00,Lang_10f_full_2987,gpt-4o-mini,gpt-4o-mini-2024-07-18,375,40,415,8.025e-05
2026-07-08T13:28:44.522676+00:00,Lang_10f_full_299,gpt-4o-mini,gpt-4o-mini-2024-07-18,344,55,399,8.46e-05
2026-07-08T13:28:46.240605+00:00,Lang_10f_full_2994,gpt-4o-mini,gpt-4o-mini-2024-07-18,342,40,382,7.53e-05
2026-07-08T13:28:47.871068+00:00,Lang_10f_full_3003,gpt-4o-mini,gpt-4o-mini-2024-07-18,372,49,421,8.519999999999998e-05
2026-07-08T13:28:49.543210+00:00,Lang_10f_full_3006,gpt-4o-mini,gpt-4o-mini-2024-07-18,351,51,402,8.324999999999999e-05
2026-07-08T13:28:51.644407+00:00,Lang_10f_full_3010,gpt-4o-mini,gpt-4o-mini-2024-07-18,357,44,401,7.994999999999999e-05
2026-07-08T13:28:53.282365+00:00,Lang_10f_full_3023,gpt-4o-mini,gpt-4o-mini-2024-07-18,277,46,323,6.915e-05
2026-07-08T13:28:55.060074+00:00,Lang_10f_full_3034,gpt-4o-mini,gpt-4o-mini-2024-07-18,311,42,353,7.185e-05
2026-07-08T13:28:56.784242+00:00,Lang_10f_full_3049,gpt-4o-mini,gpt-4o-mini-2024-07-18,281,47,328,7.035e-05
2026-07-08T13:28:58.951842+00:00,Lang_10f_full_3050,gpt-4o-mini,gpt-4o-mini-2024-07-18,370,38,408,7.829999999999999e-05
2026-07-08T13:29:00.994360+00:00,Lang_10f_full_3060,gpt-4o-mini,gpt-4o-mini-2024-07-18,341,39,380,7.455e-05
2026-07-08T13:29:02.894646+00:00,Lang_10f_full_3068,gpt-4o-mini,gpt-4o-mini-2024-07-18,346,43,389,7.77e-05
2026-07-08T13:29:04.794756+00:00,Lang_10f_full_3074,gpt-4o-mini,gpt-4o-mini-2024-07-18,299,47,346,7.305e-05
2026-07-08T13:29:06.738059+00:00,Lang_10f_full_3076,gpt-4o-mini,gpt-4o-mini-2024-07-18,323,50,373,7.845e-05
2026-07-08T13:29:09.987244+00:00,Lang_10f_full_3083,gpt-4o-mini,gpt-4o-mini-2024-07-18,393,47,440,8.714999999999999e-05
2026-07-08T13:29:11.803777+00:00,Lang_10f_full_309,gpt-4o-mini,gpt-4o-mini-2024-07-18,363,44,407,8.084999999999999e-05
2026-07-08T13:29:13.811403+00:00,Lang_10f_full_3094,gpt-4o-mini,gpt-4o-mini-2024-07-18,338,38,376,7.35e-05
2026-07-08T13:29:15.373387+00:00,Lang_10f_full_3096,gpt-4o-mini,gpt-4o-mini-2024-07-18,377,43,420,8.235e-05
2026-07-08T13:29:17.334093+00:00,Lang_10f_full_3097,gpt-4o-mini,gpt-4o-mini-2024-07-18,388,50,438,8.82e-05
2026-07-08T13:29:19.020644+00:00,Lang_10f_full_310,gpt-4o-mini,gpt-4o-mini-2024-07-18,357,47,404,8.175e-05
2026-07-08T13:29:20.874143+00:00,Lang_10f_full_311,gpt-4o-mini,gpt-4o-mini-2024-07-18,357,41,398,7.815e-05
2026-07-08T13:29:22.741750+00:00,Lang_10f_full_3112,gpt-4o-mini,gpt-4o-mini-2024-07-18,285,49,334,7.214999999999999e-05
2026-07-08T13:29:24.386974+00:00,Lang_10f_full_3115,gpt-4o-mini,gpt-4o-mini-2024-07-18,309,46,355,7.395e-05
2026-07-08T13:29:26.428831+00:00,Lang_10f_full_3122,gpt-4o-mini,gpt-4o-mini-2024-07-18,333,43,376,7.575e-05
2026-07-08T13:29:28.390944+00:00,Lang_10f_full_3138,gpt-4o-mini,gpt-4o-mini-2024-07-18,278,51,329,7.23e-05
2026-07-08T13:29:30.142541+00:00,Lang_10f_full_3169,gpt-4o-mini,gpt-4o-mini-2024-07-18,325,46,371,7.635e-05
2026-07-08T13:29:32.196210+00:00,Lang_10f_full_3180,gpt-4o-mini,gpt-4o-mini-2024-07-18,327,42,369,7.424999999999999e-05
2026-07-08T13:29:33.738933+00:00,Lang_10f_full_3198,gpt-4o-mini,gpt-4o-mini-2024-07-18,335,37,372,7.245e-05
2026-07-08T13:29:35.374798+00:00,Lang_10f_full_3208,gpt-4o-mini,gpt-4o-mini-2024-07-18,299,50,349,7.485e-05
2026-07-08T13:29:37.490105+00:00,Lang_10f_full_3214,gpt-4o-mini,gpt-4o-mini-2024-07-18,309,43,352,7.214999999999999e-05
2026-07-08T13:29:39.249440+00:00,Lang_10f_full_3246,gpt-4o-mini,gpt-4o-mini-2024-07-18,373,40,413,7.994999999999999e-05
2026-07-08T13:29:41.006237+00:00,Lang_10f_full_3250,gpt-4o-mini,gpt-4o-mini-2024-07-18,332,43,375,7.56e-05
2026-07-08T13:29:43.406245+00:00,Lang_10f_full_3261,gpt-4o-mini,gpt-4o-mini-2024-07-18,330,41,371,7.41e-05
2026-07-08T13:29:45.006690+00:00,Lang_10f_full_3268,gpt-4o-mini,gpt-4o-mini-2024-07-18,374,43,417,8.19e-05
2026-07-08T13:29:46.806773+00:00,Lang_10f_full_3289,gpt-4o-mini,gpt-4o-mini-2024-07-18,304,48,352,7.44e-05
2026-07-08T13:29:48.676636+00:00,Lang_10f_full_3300,gpt-4o-mini,gpt-4o-mini-2024-07-18,285,44,329,6.915e-05
2026-07-08T13:29:50.492827+00:00,Lang_10f_full_3306,gpt-4o-mini,gpt-4o-mini-2024-07-18,318,45,363,7.47e-05
2026-07-08T13:29:52.002010+00:00,Lang_10f_full_3307,gpt-4o-mini,gpt-4o-mini-2024-07-18,296,52,348,7.56e-05
2026-07-08T13:29:53.750698+00:00,Lang_10f_full_3313,gpt-4o-mini,gpt-4o-mini-2024-07-18,291,42,333,6.885e-05
2026-07-08T13:29:55.365075+00:00,Lang_10f_full_3316,gpt-4o-mini,gpt-4o-mini-2024-07-18,396,50,446,8.939999999999999e-05
2026-07-08T13:29:57.368417+00:00,Lang_10f_full_3317,gpt-4o-mini,gpt-4o-mini-2024-07-18,361,41,402,7.874999999999999e-05
2026-07-08T13:29:59.219043+00:00,Lang_10f_full_3326,gpt-4o-mini,gpt-4o-mini-2024-07-18,390,35,425,7.95e-05
2026-07-08T13:30:00.671757+00:00,Lang_10f_full_3332,gpt-4o-mini,gpt-4o-mini-2024-07-18,379,39,418,8.025e-05
2026-07-08T13:30:02.194995+00:00,Lang_10f_full_3337,gpt-4o-mini,gpt-4o-mini-2024-07-18,381,42,423,8.235e-05
2026-07-08T13:30:03.844001+00:00,Lang_10f_full_3340,gpt-4o-mini,gpt-4o-mini-2024-07-18,397,39,436,8.295e-05
2026-07-08T13:30:05.395365+00:00,Lang_10f_full_3360,gpt-4o-mini,gpt-4o-mini-2024-07-18,321,43,364,7.395e-05
2026-07-08T13:30:07.249241+00:00,Lang_10f_full_3363,gpt-4o-mini,gpt-4o-mini-2024-07-18,326,37,363,7.11e-05
2026-07-08T13:30:09.017194+00:00,Lang_10f_full_3372,gpt-4o-mini,gpt-4o-mini-2024-07-18,326,39,365,7.23e-05
2026-07-08T13:30:10.692349+00:00,Lang_10f_full_3376,gpt-4o-mini,gpt-4o-mini-2024-07-18,321,38,359,7.095e-05
2026-07-08T13:30:12.331551+00:00,Lang_10f_full_3413,gpt-4o-mini,gpt-4o-mini-2024-07-18,319,44,363,7.424999999999999e-05
2026-07-08T13:30:14.232791+00:00,Lang_10f_full_3419,gpt-4o-mini,gpt-4o-mini-2024-07-18,304,40,344,6.960000000000001e-05
2026-07-08T13:30:15.844822+00:00,Lang_10f_full_3423,gpt-4o-mini,gpt-4o-mini-2024-07-18,319,40,359,7.185e-05
2026-07-08T13:30:17.345307+00:00,Lang_10f_full_3431,gpt-4o-mini,gpt-4o-mini-2024-07-18,309,41,350,7.094999999999999e-05
2026-07-08T13:30:19.389035+00:00,Lang_10f_full_3435,gpt-4o-mini,gpt-4o-mini-2024-07-18,347,40,387,7.605e-05
2026-07-08T13:30:20.904256+00:00,Lang_10f_full_344,gpt-4o-mini,gpt-4o-mini-2024-07-18,337,41,378,7.515e-05
2026-07-08T13:30:22.558905+00:00,Lang_10f_full_3440,gpt-4o-mini,gpt-4o-mini-2024-07-18,315,55,370,8.025e-05
2026-07-08T13:30:24.418716+00:00,Lang_10f_full_3449,gpt-4o-mini,gpt-4o-mini-2024-07-18,315,54,369,7.965e-05
2026-07-08T13:30:26.436556+00:00,Lang_10f_full_3458,gpt-4o-mini,gpt-4o-mini-2024-07-18,315,45,360,7.425e-05
2026-07-08T13:30:28.388632+00:00,Lang_10f_full_3459,gpt-4o-mini,gpt-4o-mini-2024-07-18,300,47,347,7.319999999999999e-05
2026-07-08T13:30:30.458606+00:00,Lang_10f_full_3473,gpt-4o-mini,gpt-4o-mini-2024-07-18,303,50,353,7.545e-05
2026-07-08T13:30:32.379209+00:00,Lang_10f_full_3474,gpt-4o-mini,gpt-4o-mini-2024-07-18,319,40,359,7.185e-05
2026-07-08T13:30:33.941575+00:00,Lang_10f_full_3488,gpt-4o-mini,gpt-4o-mini-2024-07-18,291,49,340,7.305e-05
2026-07-08T13:30:35.690261+00:00,Lang_10f_full_3498,gpt-4o-mini,gpt-4o-mini-2024-07-18,316,49,365,7.68e-05
2026-07-08T13:30:37.390550+00:00,Lang_10f_full_3506,gpt-4o-mini,gpt-4o-mini-2024-07-18,317,41,358,7.214999999999999e-05
2026-07-08T13:30:38.942401+00:00,Lang_10f_full_3507,gpt-4o-mini,gpt-4o-mini-2024-07-18,304,41,345,7.02e-05
2026-07-08T13:30:40.532467+00:00,Lang_10f_full_3511,gpt-4o-mini,gpt-4o-mini-2024-07-18,303,50,353,7.545e-05
2026-07-08T13:30:42.263457+00:00,Lang_10f_full_3514,gpt-4o-mini,gpt-4o-mini-2024-07-18,325,49,374,7.815e-05
2026-07-08T13:30:44.138267+00:00,Lang_10f_full_3515,gpt-4o-mini,gpt-4o-mini-2024-07-18,317,38,355,7.035e-05
2026-07-08T13:30:45.761960+00:00,Lang_10f_full_3530,gpt-4o-mini,gpt-4o-mini-2024-07-18,316,43,359,7.319999999999999e-05
2026-07-08T13:30:47.518275+00:00,Lang_10f_full_356,gpt-4o-mini,gpt-4o-mini-2024-07-18,353,37,390,7.515e-05
2026-07-08T13:30:49.146683+00:00,Lang_10f_full_358,gpt-4o-mini,gpt-4o-mini-2024-07-18,315,46,361,7.485e-05
2026-07-08T13:30:50.961808+00:00,Lang_10f_full_3580,gpt-4o-mini,gpt-4o-mini-2024-07-18,323,50,373,7.845e-05
2026-07-08T13:30:52.648256+00:00,Lang_10f_full_3608,gpt-4o-mini,gpt-4o-mini-2024-07-18,349,46,395,7.995e-05
2026-07-08T13:30:54.431278+00:00,Lang_10f_full_3615,gpt-4o-mini,gpt-4o-mini-2024-07-18,349,46,395,7.995e-05
2026-07-08T13:30:56.323760+00:00,Lang_10f_full_3618,gpt-4o-mini,gpt-4o-mini-2024-07-18,312,43,355,7.26e-05
2026-07-08T13:30:58.433676+00:00,Lang_10f_full_3621,gpt-4o-mini,gpt-4o-mini-2024-07-18,317,44,361,7.395e-05
2026-07-08T13:31:00.581735+00:00,Lang_10f_full_3645,gpt-4o-mini,gpt-4o-mini-2024-07-18,308,42,350,7.14e-05
2026-07-08T13:31:02.379403+00:00,Lang_10f_full_3659,gpt-4o-mini,gpt-4o-mini-2024-07-18,318,47,365,7.589999999999999e-05
2026-07-08T13:31:04.428959+00:00,Lang_10f_full_3665,gpt-4o-mini,gpt-4o-mini-2024-07-18,336,41,377,7.5e-05
2026-07-08T13:31:06.786995+00:00,Lang_10f_full_3685,gpt-4o-mini,gpt-4o-mini-2024-07-18,330,46,376,7.71e-05
2026-07-08T13:31:08.433191+00:00,Lang_10f_full_3686,gpt-4o-mini,gpt-4o-mini-2024-07-18,320,46,366,7.56e-05
2026-07-08T13:31:10.861467+00:00,Lang_10f_full_3692,gpt-4o-mini,gpt-4o-mini-2024-07-18,343,43,386,7.725e-05
2026-07-08T13:31:12.766712+00:00,Lang_10f_full_3701,gpt-4o-mini,gpt-4o-mini-2024-07-18,305,51,356,7.634999999999999e-05
2026-07-08T13:31:14.456435+00:00,Lang_10f_full_3714,gpt-4o-mini,gpt-4o-mini-2024-07-18,330,36,366,7.11e-05
2026-07-08T13:31:16.416598+00:00,Lang_10f_full_3715,gpt-4o-mini,gpt-4o-mini-2024-07-18,307,48,355,7.484999999999999e-05
2026-07-08T13:31:18.209629+00:00,Lang_10f_full_3716,gpt-4o-mini,gpt-4o-mini-2024-07-18,294,48,342,7.29e-05
2026-07-08T13:31:20.000849+00:00,Lang_10f_full_3718,gpt-4o-mini,gpt-4o-mini-2024-07-18,341,41,382,7.575e-05
2026-07-08T13:31:21.631608+00:00,Lang_10f_full_3722,gpt-4o-mini,gpt-4o-mini-2024-07-18,367,43,410,8.085e-05
2026-07-08T13:31:23.232996+00:00,Lang_10f_full_3738,gpt-4o-mini,gpt-4o-mini-2024-07-18,316,40,356,7.14e-05
2026-07-08T13:31:24.970430+00:00,Lang_10f_full_3743,gpt-4o-mini,gpt-4o-mini-2024-07-18,310,44,354,7.29e-05
2026-07-08T13:31:26.653651+00:00,Lang_10f_full_3755,gpt-4o-mini,gpt-4o-mini-2024-07-18,323,45,368,7.545e-05
2026-07-08T13:31:28.738286+00:00,Lang_10f_full_376,gpt-4o-mini,gpt-4o-mini-2024-07-18,344,49,393,8.099999999999999e-05
2026-07-08T13:31:30.654643+00:00,Lang_10f_full_3769,gpt-4o-mini,gpt-4o-mini-2024-07-18,310,47,357,7.47e-05
2026-07-08T13:31:32.527236+00:00,Lang_10f_full_3790,gpt-4o-mini,gpt-4o-mini-2024-07-18,325,46,371,7.635e-05
2026-07-08T13:31:34.353955+00:00,Lang_10f_full_3791,gpt-4o-mini,gpt-4o-mini-2024-07-18,335,48,383,7.905e-05
2026-07-08T13:31:36.076223+00:00,Lang_10f_full_3799,gpt-4o-mini,gpt-4o-mini-2024-07-18,381,38,419,7.994999999999999e-05
2026-07-08T13:31:37.937587+00:00,Lang_10f_full_381,gpt-4o-mini,gpt-4o-mini-2024-07-18,286,48,334,7.17e-05
2026-07-08T13:31:39.892940+00:00,Lang_10f_full_3810,gpt-4o-mini,gpt-4o-mini-2024-07-18,293,48,341,7.275e-05
2026-07-08T13:31:41.935008+00:00,Lang_10f_full_3821,gpt-4o-mini,gpt-4o-mini-2024-07-18,302,46,348,7.290000000000001e-05
2026-07-08T13:31:43.689319+00:00,Lang_10f_full_3826,gpt-4o-mini,gpt-4o-mini-2024-07-18,327,45,372,7.604999999999999e-05
2026-07-08T13:31:45.385857+00:00,Lang_10f_full_3827,gpt-4o-mini,gpt-4o-mini-2024-07-18,305,40,345,6.974999999999999e-05
2026-07-08T13:31:47.289525+00:00,Lang_10f_full_3833,gpt-4o-mini,gpt-4o-mini-2024-07-18,292,46,338,7.14e-05
2026-07-08T13:31:49.205023+00:00,Lang_10f_full_384,gpt-4o-mini,gpt-4o-mini-2024-07-18,336,50,386,8.04e-05
2026-07-08T13:31:51.349317+00:00,Lang_10f_full_3840,gpt-4o-mini,gpt-4o-mini-2024-07-18,315,42,357,7.245e-05
2026-07-08T13:31:53.285612+00:00,Lang_10f_full_3847,gpt-4o-mini,gpt-4o-mini-2024-07-18,307,52,359,7.725e-05
2026-07-08T13:31:55.048531+00:00,Lang_10f_full_3862,gpt-4o-mini,gpt-4o-mini-2024-07-18,377,45,422,8.355e-05
2026-07-08T13:31:56.914473+00:00,Lang_10f_full_3865,gpt-4o-mini,gpt-4o-mini-2024-07-18,379,41,420,8.145e-05
2026-07-08T13:31:59.303305+00:00,Lang_10f_full_3866,gpt-4o-mini,gpt-4o-mini-2024-07-18,281,37,318,6.434999999999999e-05
2026-07-08T13:32:01.111474+00:00,Lang_10f_full_3871,gpt-4o-mini,gpt-4o-mini-2024-07-18,312,47,359,7.5e-05
2026-07-08T13:32:02.619531+00:00,Lang_10f_full_3883,gpt-4o-mini,gpt-4o-mini-2024-07-18,286,42,328,6.81e-05
2026-07-08T13:32:04.337005+00:00,Lang_10f_full_3903,gpt-4o-mini,gpt-4o-mini-2024-07-18,324,44,368,7.500000000000001e-05
2026-07-08T13:32:06.315177+00:00,Lang_10f_full_3910,gpt-4o-mini,gpt-4o-mini-2024-07-18,318,43,361,7.35e-05
2026-07-08T13:32:08.213930+00:00,Lang_10f_full_3925,gpt-4o-mini,gpt-4o-mini-2024-07-18,290,44,334,6.989999999999999e-05
2026-07-08T13:32:10.233420+00:00,Lang_10f_full_3926,gpt-4o-mini,gpt-4o-mini-2024-07-18,302,41,343,6.99e-05
2026-07-08T13:32:12.042540+00:00,Lang_10f_full_3939,gpt-4o-mini,gpt-4o-mini-2024-07-18,346,35,381,7.29e-05
2026-07-08T13:32:13.610582+00:00,Lang_10f_full_3952,gpt-4o-mini,gpt-4o-mini-2024-07-18,377,40,417,8.055e-05
2026-07-08T13:32:15.485746+00:00,Lang_10f_full_3953,gpt-4o-mini,gpt-4o-mini-2024-07-18,377,45,422,8.355e-05
2026-07-08T13:32:17.356742+00:00,Lang_10f_full_3954,gpt-4o-mini,gpt-4o-mini-2024-07-18,371,41,412,8.025e-05
2026-07-08T13:32:19.607892+00:00,Lang_10f_full_3963,gpt-4o-mini,gpt-4o-mini-2024-07-18,406,37,443,8.309999999999999e-05
2026-07-08T13:32:21.315819+00:00,Lang_10f_full_3968,gpt-4o-mini,gpt-4o-mini-2024-07-18,326,40,366,7.290000000000001e-05
2026-07-08T13:32:22.950018+00:00,Lang_10f_full_3969,gpt-4o-mini,gpt-4o-mini-2024-07-18,305,44,349,7.214999999999999e-05
2026-07-08T13:32:24.691137+00:00,Lang_10f_full_3977,gpt-4o-mini,gpt-4o-mini-2024-07-18,313,41,354,7.155e-05
2026-07-08T13:32:26.471088+00:00,Lang_10f_full_3984,gpt-4o-mini,gpt-4o-mini-2024-07-18,339,42,381,7.604999999999999e-05
2026-07-08T13:32:28.017544+00:00,Lang_10f_full_4007,gpt-4o-mini,gpt-4o-mini-2024-07-18,303,42,345,7.065e-05
2026-07-08T13:32:30.162025+00:00,Lang_10f_full_4014,gpt-4o-mini,gpt-4o-mini-2024-07-18,313,49,362,7.635e-05
2026-07-08T13:32:32.138805+00:00,Lang_10f_full_4021,gpt-4o-mini,gpt-4o-mini-2024-07-18,340,44,384,7.74e-05
2026-07-08T13:32:33.928104+00:00,Lang_10f_full_4035,gpt-4o-mini,gpt-4o-mini-2024-07-18,400,49,449,8.94e-05
2026-07-08T13:32:35.643284+00:00,Lang_10f_full_4045,gpt-4o-mini,gpt-4o-mini-2024-07-18,384,44,428,8.4e-05
2026-07-08T13:32:38.899799+00:00,Lang_10f_full_4056,gpt-4o-mini,gpt-4o-mini-2024-07-18,345,39,384,7.515e-05
2026-07-08T13:32:40.539136+00:00,Lang_10f_full_4060,gpt-4o-mini,gpt-4o-mini-2024-07-18,409,48,457,9.015e-05
2026-07-08T13:32:42.367749+00:00,Lang_10f_full_4073,gpt-4o-mini,gpt-4o-mini-2024-07-18,323,40,363,7.245e-05
2026-07-08T13:32:44.243089+00:00,Lang_10f_full_4083,gpt-4o-mini,gpt-4o-mini-2024-07-18,324,46,370,7.620000000000001e-05
2026-07-08T13:32:46.013485+00:00,Lang_10f_full_4099,gpt-4o-mini,gpt-4o-mini-2024-07-18,345,38,383,7.455e-05
2026-07-08T13:32:47.652402+00:00,Lang_10f_full_4100,gpt-4o-mini,gpt-4o-mini-2024-07-18,345,45,390,7.875e-05
2026-07-08T13:32:49.759243+00:00,Lang_10f_full_4104,gpt-4o-mini,gpt-4o-mini-2024-07-18,345,42,387,7.695e-05
2026-07-08T13:32:52.476945+00:00,Lang_10f_full_4111,gpt-4o-mini,gpt-4o-mini-2024-07-18,333,46,379,7.755e-05
2026-07-08T13:32:54.089332+00:00,Lang_10f_full_412,gpt-4o-mini,gpt-4o-mini-2024-07-18,384,50,434,8.76e-05
2026-07-08T13:32:56.088236+00:00,Lang_10f_full_4122,gpt-4o-mini,gpt-4o-mini-2024-07-18,330,44,374,7.59e-05
2026-07-08T13:32:57.928617+00:00,Lang_10f_full_4127,gpt-4o-mini,gpt-4o-mini-2024-07-18,309,47,356,7.455e-05
2026-07-08T13:32:59.650852+00:00,Lang_10f_full_4131,gpt-4o-mini,gpt-4o-mini-2024-07-18,323,45,368,7.545e-05
2026-07-08T13:33:01.727038+00:00,Lang_10f_full_4132,gpt-4o-mini,gpt-4o-mini-2024-07-18,327,42,369,7.424999999999999e-05
2026-07-08T13:33:03.712413+00:00,Lang_10f_full_4140,gpt-4o-mini,gpt-4o-mini-2024-07-18,314,45,359,7.41e-05
2026-07-08T13:33:05.352829+00:00,Lang_10f_full_4149,gpt-4o-mini,gpt-4o-mini-2024-07-18,325,38,363,7.155e-05
2026-07-08T13:33:06.912139+00:00,Lang_10f_full_4154,gpt-4o-mini,gpt-4o-mini-2024-07-18,381,43,424,8.295e-05
2026-07-08T13:33:08.776369+00:00,Lang_10f_full_4160,gpt-4o-mini,gpt-4o-mini-2024-07-18,297,47,344,7.274999999999999e-05
2026-07-08T13:33:11.127778+00:00,Lang_10f_full_4185,gpt-4o-mini,gpt-4o-mini-2024-07-18,352,44,396,7.92e-05
2026-07-08T13:33:13.066694+00:00,Lang_10f_full_419,gpt-4o-mini,gpt-4o-mini-2024-07-18,366,43,409,8.07e-05
2026-07-08T13:33:14.898730+00:00,Lang_10f_full_4192,gpt-4o-mini,gpt-4o-mini-2024-07-18,376,40,416,8.04e-05
2026-07-08T13:33:16.661820+00:00,Lang_10f_full_421,gpt-4o-mini,gpt-4o-mini-2024-07-18,385,39,424,8.115e-05
2026-07-08T13:33:18.242689+00:00,Lang_10f_full_4210,gpt-4o-mini,gpt-4o-mini-2024-07-18,337,44,381,7.695e-05
2026-07-08T13:33:19.918227+00:00,Lang_10f_full_4225,gpt-4o-mini,gpt-4o-mini-2024-07-18,325,43,368,7.455e-05
2026-07-08T13:33:21.626728+00:00,Lang_10f_full_423,gpt-4o-mini,gpt-4o-mini-2024-07-18,385,46,431,8.534999999999999e-05
2026-07-08T13:33:23.469442+00:00,Lang_10f_full_4233,gpt-4o-mini,gpt-4o-mini-2024-07-18,346,41,387,7.65e-05
2026-07-08T13:33:25.272919+00:00,Lang_10f_full_4242,gpt-4o-mini,gpt-4o-mini-2024-07-18,407,42,449,8.625000000000001e-05
2026-07-08T13:33:27.141396+00:00,Lang_10f_full_4243,gpt-4o-mini,gpt-4o-mini-2024-07-18,407,45,452,8.805000000000001e-05
2026-07-08T13:33:29.010557+00:00,Lang_10f_full_4249,gpt-4o-mini,gpt-4o-mini-2024-07-18,338,48,386,7.95e-05
2026-07-08T13:33:30.609034+00:00,Lang_10f_full_4250,gpt-4o-mini,gpt-4o-mini-2024-07-18,336,38,374,7.32e-05
